PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Open graph URL,Canonical URL,Canonical URL code,Canonical URL patch,Canonical URL patch status,Is valid Open graph,Open graph attributes,Open graph values,Depth,Is indexable page,No. of all inlinks
40,https://afida.com/shop?categories%5B%5D=ice-cream-cups,Shop Eco-Friendly Catering Supplies | Afida,text/html; charset=utf-8,false,200,0,https://afida.com/shop,https://afida.com/shop?categories%5B%5D=ice-cream-cups,200,,,true,"og:image
og:site_name
og:url
og:description
og:title
og:type","https://afida.com/vite/assets/hero-Bh667PNT.webp
Afida
https://afida.com/shop
Browse eco-friendly catering supplies. Filter by category, search products. Cups, containers, pizza boxes, napkins, and more. Free UK delivery over £100.
Shop Eco-Friendly Catering Supplies | Afida
website",1,true,112
40,https://afida.com/shop?categories%5B%5D=cups-and-lids,Shop Eco-Friendly Catering Supplies | Afida,text/html; charset=utf-8,false,200,0,https://afida.com/shop,https://afida.com/shop?categories%5B%5D=cups-and-lids,200,,,true,"og:image
og:site_name
og:url
og:description
og:title
og:type","https://afida.com/vite/assets/hero-Bh667PNT.webp
Afida
https://afida.com/shop
Browse eco-friendly catering supplies. Filter by category, search products. Cups, containers, pizza boxes, napkins, and more. Free UK delivery over £100.
Shop Eco-Friendly Catering Supplies | Afida
website",1,true,112
40,https://afida.com/shop?categories%5B%5D=pizza-boxes,Shop Eco-Friendly Catering Supplies | Afida,text/html; charset=utf-8,false,200,0,https://afida.com/shop,https://afida.com/shop?categories%5B%5D=pizza-boxes,200,,,true,"og:image
og:site_name
og:url
og:description
og:title
og:type","https://afida.com/vite/assets/hero-Bh667PNT.webp
Afida
https://afida.com/shop
Browse eco-friendly catering supplies. Filter by category, search products. Cups, containers, pizza boxes, napkins, and more. Free UK delivery over £100.
Shop Eco-Friendly Catering Supplies | Afida
website",1,true,112
40,https://afida.com/shop?categories%5B%5D=napkins,Shop Eco-Friendly Catering Supplies | Afida,text/html; charset=utf-8,false,200,0,https://afida.com/shop,https://afida.com/shop?categories%5B%5D=napkins,200,,,true,"og:image
og:site_name
og:url
og:description
og:title
og:type","https://afida.com/vite/assets/hero-Bh667PNT.webp
Afida
https://afida.com/shop
Browse eco-friendly catering supplies. Filter by category, search products. Cups, containers, pizza boxes, napkins, and more. Free UK delivery over £100.
Shop Eco-Friendly Catering Supplies | Afida
website",1,true,112
